img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_8264341AmericaFrontccc.jpg,SingStar,PS3,Misc,Sony Computer Entertainment,SCEE London Studio,,1.13,0.45,,0.56,0.12,20/05/08,
/games/boxart/full_rocksmith_515AmericaFront.jpg,Rocksmith,PS3,Misc,Ubisoft,Ubisoft,8,1.13,0.53,0.09,0.38,0.13,18/10/11,
/games/boxart/full_5976071AmericaFrontccc.jpg,Rabbids Go Home,Wii,Adventure,Ubisoft,Ubisoft Montpellier,8,1.13,0.25,,0.74,0.14,03/11/09,
/games/boxart/full_fight-night-champion_55AmericaFront.jpg,Fight Night Champion,PS3,Fighting,EA Sports,EA Canada,8.4,1.13,0.45,,0.5,0.18,01/03/11,
/games/boxart/full_8557297AmericaFrontccc.jpg,Tom Clancy's Rainbow Six 3: Black Arrow,XB,Shooter,Ubisoft,Ubisoft Montreal,,1.13,0.99,,0.12,0.02,04/08/04,
/games/boxart/full_2635589AmericaFrontccc.jpg,Guitar Hero 5,X360,Misc,Activision,Neversoft Entertainment,9,1.13,0.65,,0.37,0.11,01/09/09,
/games/boxart/full_rocksmith_76AmericaFront.jpg,Rocksmith,X360,Misc,Ubisoft,Ubisoft,8,1.13,0.85,0.01,0.19,0.08,18/10/11,
/games/boxart/full_355593AmericaFrontccc.jpg,ModNation Racers,PS3,Racing,Sony Computer Entertainment,United Front Games,8.1,1.13,0.5,0.06,0.4,0.16,25/05/10,
/games/boxart/full_6214041PALFrontccc.jpg,Plants vs Zombies: Garden Warfare,X360,Shooter,Electronic Arts,PopCap Games,8,1.13,0.54,0,0.5,0.09,25/02/14,05/02/18
/games/boxart/full_4730735AmericaFrontccc.jpg,Jampack Winter '98,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,1.13,0.63,,0.43,0.07,01/10/98,
/games/boxart/4542100ccc.jpg,Cars,GBA,Racing,THQ,Helixe,4.5,1.13,0.81,,0.3,0.02,06/06/06,
/games/boxart/full_3564523AmericaFrontccc.jpg,Mirror's Edge,PS3,Platform,Electronic Arts,EA Digital Illusions CE,7.7,1.13,0.31,0.02,0.59,0.21,11/11/08,25/03/19
/games/boxart/full_5168012AmericaFrontccc.jpg,Spider-Man 2,XB,Action,Activision,Treyarch,7.7,1.12,0.82,,0.26,0.04,28/06/04,
/games/boxart/full_3192473AmericaFrontccc.jpg,Call Of Duty 2: Big Red One,XB,Shooter,Activision,Treyarch,,1.12,0.66,,0.4,0.05,01/11/05,
/games/boxart/full_6471985AmericaFrontccc.jpg,Supercar Street Challenge,PS2,Racing,Activision,EXAKT Entertainment,,1.12,0.55,,0.43,0.14,22/10/01,
/games/boxart/full_crackdown-2_2AmericaFront.jpg,Crackdown 2,X360,Shooter,Microsoft Game Studios,Ruffian Games,7.5,1.12,0.63,0.02,0.36,0.1,06/07/10,
/games/boxart/full_8746356AmericaFrontccc.jpg,WWE 2K14,X360,Fighting,2K Sports,Yuke's,7.6,1.12,0.64,,0.38,0.1,29/10/13,08/10/18
/games/boxart/full_2803387AmericaFrontccc.jpg,Need for Speed: Most Wanted (2012),PSV,Racing,Electronic Arts,Criterion Games,7.4,1.12,0.33,0.01,0.53,0.25,30/10/12,19/12/18
/games/boxart/full_dragon-age-ii_539AmericaFront.jpg,Dragon Age II,X360,Role-Playing,Electronic Arts,BioWare Corp.,8,1.12,0.72,0.01,0.29,0.09,08/03/11,
/games/boxart/full_4726373AmericaFrontccc.jpg,Guitar Hero 5,PS2,Misc,Activision,BudCat Creations,,1.12,0.28,,0.3,0.54,01/09/09,
/games/boxart/full_5035408AmericaFrontccc.jpg,The Beatles: Rock Band,PS3,Misc,MTV Games,Harmonix Music Systems,8.7,1.12,0.67,,0.29,0.15,09/09/09,
/games/boxart/full_moon-patrol_10AmericaFront.jpg,Moon Patrol,2600,Shooter,Atari,Atari,,1.12,1.05,,0.06,0.01,01/01/83,
/games/boxart/full_3415948AmericaFrontccc.jpg,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,Shooter,Sony Computer Entertainment,Zipper Interactive,7.9,1.12,1.03,0.01,0,0.08,08/11/05,
/games/boxart/full_2206174AmericaFrontccc.jpg,Transformers: The Game,PS2,Action,Activision,Traveller's Tales,,1.11,0.63,0,0.37,0.11,26/06/07,
/games/boxart/full_3598254AmericaFrontccc.jpg,Disney Infinity 2.0: Marvel Super Heroes,X360,Action-Adventure,Disney Interactive Studios,Avalanche Software,,1.11,0.67,,0.34,0.1,23/09/14,06/02/18
/games/boxart/full_5194973AmericaFrontccc.jpg,Metal Gear Solid HD Collection,PS3,Action,Konami Digital Entertainment,Bluepoint Games,,1.11,0.52,,0.44,0.14,08/11/11,19/03/18
/games/boxart/full_1341518AmericaFrontccc.jpg,Mafia III,XOne,Action-Adventure,2K Games,Hangar 13,6.8,1.11,0.54,,0.48,0.09,07/10/16,02/04/18
/games/boxart/full_1824540AmericaFrontccc.jpg,NCAA Football 13,X360,Sports,EA Sports,EA Tiburon,7.5,1.11,1.02,,,0.09,10/07/12,06/02/18
/games/boxart/full_9892340AmericaFrontccc.jpg,Crash Bandicoot N. Sane Trilogy,NS,Platform,Activision,Toys for Bob,6,1.11,0.44,0.02,0.57,0.09,29/06/18,07/11/18
/games/boxart/full_682030AmericaFrontccc.jpg,Just Dance 2016,Wii,Music,Ubisoft,Ubisoft Paris,,1.11,0.43,,0.58,0.09,20/10/15,05/04/18
/games/boxart/full_castlevania-lords-of-shadow_1AmericaFront.jpg,Castlevania: Lords of Shadow,PS3,Action,Konami,Mercury Steam,8.1,1.11,0.5,0.1,0.37,0.15,05/10/10,
/games/boxart/1609809ccc.gif,Tom Clancy's Splinter Cell: Chaos Theory,XB,Action,Ubisoft,Ubisoft Montreal,9.4,1.11,0.68,,0.38,0.05,28/03/05,
/games/boxart/full_red-dead-redemption-undead-nightmare_699AmericaFront.jpg,Red Dead Redemption: Undead Nightmare,X360,Action,Rockstar Games,Rockstar San Diego,10,1.11,0.61,0.02,0.38,0.1,23/11/10,
/games/boxart/full_8692814AmericaFrontccc.jpg,LEGO Marvel Super Heroes 2,PS4,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,1.11,0.33,0,0.6,0.18,14/11/17,11/02/18
/games/boxart/full_plants-vs-zombies_140AmericaFront.jpg,Plants vs. Zombies,DS,Strategy,PopCap Games,PopCap Games,8.1,1.11,0.9,,0.13,0.09,18/01/11,
/games/boxart/full_3797653AmericaFrontccc.jpg,EA Sports UFC,PS4,Fighting,Electronic Arts,EA Canada,,1.11,0.49,0.01,0.43,0.18,17/06/14,05/01/18
/games/boxart/4773902ccc.jpg,Rock Band,PS2,Misc,MTV Games,Harmonix Music Systems,8.1,1.11,0.71,,0.06,0.35,18/12/07,
/games/boxart/full_1185299AmericaFrontccc.jpg,NBA Jam Tournament Edition,GEN,Sports,Acclaim Entertainment,Iguana Entertainment,,1.11,0.95,,0.14,0.03,30/05/95,
/games/boxart/full_136197AmericaFrontccc.jpg,Guitar Hero Encore: Rocks The 80s,PS2,Misc,RedOctane,Harmonix Music Systems,,1.11,0.92,,0.04,0.15,24/07/07,
/games/boxart/3068254ccc.jpg,Lode Runner,NES,Puzzle,Broderbund,Hudson Soft,,1.1,,1.1,,0,01/09/87,
/games/boxart/full_6231834AmericaFrontccc.jpg,NBA Live 2001,PS2,Sports,EA Sports,EA Canada,,1.1,0.52,0.04,0.4,0.13,22/01/01,
/games/boxart/full_3285439AmericaFrontccc.jpg,FIFA 18,NS,Sports,EA Sports,EA Vancouver,5.8,1.1,0.35,0.13,0.55,0.07,29/09/17,02/04/18
/games/boxart/3237839ccc.jpg,SingStar Legends,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,1.1,0.12,,0.75,0.23,04/11/08,
/games/boxart/4064962ccc.jpg,Petz Dogz 2,DS,Simulation,Ubisoft,Yuke's Media Creations,,1.1,0.46,,0.52,0.12,14/11/07,
/games/boxart/full_7706238AmericaFrontccc.jpg,Megamania,2600,Shooter,Activision,Activision,,1.1,1.03,,0.06,0.01,01/01/82,
/games/boxart/3838680ccc.jpg,Jungle Hunt,2600,Platform,Atari,Atari,,1.1,1.03,,0.06,0.01,01/01/83,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_657AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,DS,Action,LucasArts,Traveller's Tales,6.3,1.1,0.62,,0.38,0.1,22/03/11,
/games/boxart/2110701ccc.jpg,Need for Speed: ProStreet,Wii,Racing,Electronic Arts,EA Black Box,,1.1,0.53,,0.45,0.12,13/11/07,
/games/boxart/full_5748576JapanFrontccc.jpg,Famicom Jump: Eiyuu Retsuden,NES,Role-Playing,Bandai,TOSE,,1.1,,1.1,,0,15/02/89,
/games/boxart/full_8783036AmericaFrontccc.jpg,Guitar Hero 5,PS3,Misc,Activision,Neversoft Entertainment,8.8,1.1,0.53,,0.39,0.17,01/09/09,
/games/boxart/full_755968AmericaFrontccc.jpg,Skylanders SWAP Force,PS3,Misc,Activision,Unknown,,1.1,0.46,,0.46,0.18,13/10/13,
/games/boxart/full_5405102AmericaFrontccc.jpg,Medal of Honor: Airborne,X360,Shooter,Electronic Arts,EA Los Angeles,,1.1,0.45,0.01,0.52,0.12,04/09/07,
/games/boxart/full_singstar-rocks_275AmericaFront.jpg,SingStar Rocks!,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,1.1,,,0.84,0.25,14/11/06,
/games/boxart/full_8591610AmericaFrontccc.jpg,Triple Play 98,PS,Sports,EA Sports,EA Sports,,1.1,0.61,,0.42,0.07,30/04/97,
/games/boxart/full_6858486AmericaFrontccc.jpg,GRID,PS3,Racing,Codemasters,Codemasters,8.6,1.1,0.31,0.03,0.57,0.19,03/06/08,
/games/boxart/full_sonic-free-riders_1AmericaFront.jpg,Sonic Free Riders,X360,Racing,Sega,O-TWO inc.,4.9,1.1,0.75,,0.25,0.1,04/11/10,
/games/boxart/1395823ccc.jpg,Bully: Scholarship Edition,X360,Action,Rockstar Games,Rockstar Vancouver/Mad Doc Software,8.1,1.09,0.53,0.03,0.42,0.11,05/03/08,
/games/boxart/full_7602742AmericaFrontccc.jpg,The Godfather,PS2,Action,Electronic Arts,Headgate,,1.09,0.89,0.01,0.03,0.15,21/03/06,
/games/boxart/full_8179358AmericaFrontccc.jpg,Imagine: Babysitters,DS,Simulation,Ubisoft,Visual Impact,,1.09,0.63,,0.36,0.1,07/10/08,
/games/boxart/full_6495379AmericaFrontccc.jpg,DJ Hero,X360,Misc,Activision,FreeStyleGames,8.4,1.09,0.59,,0.39,0.11,27/10/09,
/games/boxart/full_wwe-smackdown-vs-raw-2011_4AmericaFront.jpg,WWE SmackDown vs. Raw 2011,PS3,Fighting,THQ,JAKKS Pacific,,1.09,0.44,0.01,0.46,0.18,26/10/10,
/games/boxart/full_1402067AmericaFrontccc.jpg,Namco Museum Battle Collection,PSP,Misc,Namco,Namco Tales Studio,7.9,1.09,0.75,,0.18,0.16,23/08/05,
/games/boxart/full_4047435AmericaFrontccc.jpg,NERF N-Strike,Wii,Shooter,Electronic Arts,EA Salt Lake,,1.09,0.91,,0.09,0.09,28/10/08,
/games/boxart/full_8372723AmericaFrontccc.jpg,Lightning Returns: Final Fantasy XIII,PS3,Misc,Square Enix,Unknown,7.1,1.09,0.31,0.45,0.22,0.11,11/02/14,
/games/boxart/full_135821AmericaFrontccc.jpg,Toy Story 3: The Video Game,PS3,Action,Disney Interactive Studios,Avalanche Software,7.5,1.09,0.51,,0.41,0.17,15/06/10,
/games/boxart/5678182ccc.jpg,Madden NFL 2004,XB,Sports,EA Sports,EA Tiburon,,1.09,1.02,,0.02,0.05,12/08/03,
/games/boxart/full_9051560AmericaFrontccc.jpg,Skate 2,X360,Sports,Electronic Arts,EA Black Box,8.2,1.09,0.82,0.01,0.17,0.09,21/01/09,
/games/boxart/full_9213959AmericaFrontccc.jpg,NFL Blitz 2000,PS,Sports,Midway Games,Midway Games,,1.09,0.6,,0.41,0.07,17/08/99,
/games/boxart/full_5150679AmericaFrontccc.jpg,Alien: Isolation,PS4,Adventure,Sega,Creative Assembly,,1.09,0.29,0.05,0.59,0.16,07/10/14,05/01/18
/games/boxart/full_1866613AmericaFrontccc.jpg,NFL 2K1,DC,Sports,Sega,Visual Concepts,9.6,1.09,1.02,,0.05,0.02,07/09/00,
/games/boxart/full_1267264AmericaFrontccc.jpg,Star Wars: Bounty Hunter,PS2,Shooter,LucasArts,LucasArts,,1.09,0.53,,0.42,0.14,22/11/02,
/games/boxart/5223208ccc.jpg,Dragon Ball Z: The Legacy of Goku II,GBA,Role-Playing,Atari,Webfoot Technologies,7.6,1.09,0.78,,0.29,0.02,17/06/03,
/games/boxart/1725250ccc.jpg,Untold Legends: Brotherhood of the Blade,PSP,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,6.5,1.09,0.54,0.01,0.33,0.22,22/03/05,
/games/boxart/full_8476621AmericaFrontccc.jpg,Star Wars: The Force Unleashed,PSP,Action,LucasArts,Krome Studios,7.1,1.09,0.43,,0.41,0.24,16/09/08,
/games/boxart/full_the-simpsons-game_2AmericaFront.jpg,The Simpsons Game,PSP,Platform,Electronic Arts,EA Redwood Shores,6,1.08,0.24,,0.54,0.3,05/11/07,
/games/boxart/1900844ccc.jpg,NASCAR Thunder 2004,PS2,Racing,EA Sports,EA Tiburon,,1.08,0.53,,0.41,0.14,16/09/03,
/games/boxart/full_dantes-inferno_129AmericaFront.jpg,Dante's Inferno,PS3,Action,Electronic Arts,Visceral Games,7.3,1.08,0.64,0.04,0.28,0.12,09/02/10,
/games/boxart/490990ccc.jpg,Fisherman's Bass Club,PS2,Sports,Agetec,Vingt-et-un Systems,,1.08,0.53,,0.41,0.14,30/11/02,
/games/boxart/4632781ccc.jpg,Disney's Lilo & Stitch,GBA,Action,Disney Interactive Studios,Digital Eclipse,8,1.08,0.77,,0.29,0.02,07/06/02,
/games/boxart/4666927ccc.jpg,Ready 2 Rumble Boxing,PS,Sports,Midway Games,Point of View,7.6,1.08,0.6,,0.41,0.07,31/10/99,
/games/boxart/full_fifa-soccer-11_9AmericaFront.jpg,FIFA Soccer 11,Wii,Sports,EA Sports,EA Canada,7,1.08,0.26,,0.69,0.12,28/09/10,
/games/boxart/6620619ccc.jpg,Joust,2600,Platform,Atari,Atari,,1.08,1.01,,0.06,0.01,01/01/83,
/games/boxart/8045970ccc.jpg,Star Fox: Assault,GC,Shooter,Nintendo,Namco,6.6,1.08,0.68,0.19,0.18,0.03,14/02/05,
/games/boxart/9401924ccc.jpg,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,Platform,THQ,Big Sky Software,,1.08,0.53,,0.41,0.14,21/11/02,
/games/boxart/3194065ccc.jpg,Virtua Fighter 5,PS3,Fighting,Sega,Sega-AM2,8.7,1.08,0.29,0.08,0.52,0.2,20/02/07,
/games/boxart/3750959ccc.jpg,Tom Clancy's Ghost Recon 2,PS2,Shooter,Ubisoft,Red Storm Entertainment,,1.08,0.64,,0.34,0.1,30/11/04,
/games/boxart/full_2467036AmericaFrontccc.jpg,Pro Evolution Soccer 2014,PS3,Sports,Konami Digital Entertainment,Konami,8.3,1.08,0.03,0.51,0.46,0.08,24/09/13,01/03/18
/games/boxart/full_7855038AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,PSP,Adventure,Rockstar Games,Rockstar Leeds,9.2,1.08,0.28,0.03,0.5,0.27,20/10/09,
/games/boxart/9802230ccc.gif,Dragon Ball Z: Taiketsu,GBA,Fighting,Atari,Webfoot Technologies,3.8,1.08,0.77,,0.29,0.02,24/11/03,
/games/boxart/5882910ccc.jpg,Pro Evolution Soccer 2008,X360,Sports,Konami,Konami,,1.07,0.08,0.04,0.9,0.05,12/03/08,
/games/boxart/full_3585087AmericaFrontccc.jpg,Spore Creatures,DS,Simulation,Electronic Arts,Foundation 9,7.2,1.07,0.66,0,0.3,0.1,07/09/08,
/games/boxart/full_6616344AmericaFrontccc.jpg,Tomb Raider: Underworld,X360,Adventure,Eidos Interactive,Crystal Dynamics,7.5,1.07,0.53,0.01,0.42,0.11,18/11/08,
/games/boxart/full_3455610AmericaFrontccc.jpg,Call of Duty 3,PS2,Shooter,Activision,Treyarch,8.2,1.07,0.89,,0.03,0.15,07/11/06,
/games/boxart/full_nhl-99_27AmericaFront.jpg,NHL 99,PS,Sports,EA Sports,EA Canada,,1.07,0.59,,0.4,0.07,30/09/98,
/games/boxart/full_1320607AmericaFrontccc.jpg,MySims Agents,DS,Adventure,Electronic Arts,EA Redwood Shores,,1.07,0.54,0,0.42,0.11,29/09/09,
/games/boxart/full_4588911JapanFrontccc.jpg,Doko Demo Issyo,PS,Misc,Sony Computer Entertainment,bexide,,1.07,,1,,0.07,22/07/99,
/games/boxart/588724ccc.jpg,World Tour Soccer,PSP,Sports,Sony Computer Entertainment,SCEE London Studio,7,1.07,0.1,,0.63,0.34,14/03/05,
/games/boxart/full_6027253AmericaFrontccc.jpg,Naruto: Ultimate Ninja Storm,PS3,Fighting,Namco Bandai,CyberConnect2,7.8,1.07,0.49,0.09,0.34,0.15,04/11/08,
/games/boxart/full_6600228PALFrontccc.jpg,Skylanders Giants,PS3,Misc,Activision,Toys for Bob,,1.07,0.38,,0.52,0.18,21/10/12,16/01/18
/games/boxart/6479946ccc.jpg,Virtua Fighter,SAT,Fighting,Sega,Sega-AM2,9,1.07,0.17,0.77,0.12,0.02,11/05/95,
/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_375AmericaFront.jpg,Marvel vs. Capcom 3: Fate of Two Worlds,X360,Fighting,Capcom,Capcom,8.4,1.07,0.79,0.03,0.18,0.08,15/02/11,
/games/boxart/full_8761466AmericaFrontccc.jpg,Imagine: Fashion Designer New York,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,,1.07,0.65,,0.32,0.1,13/10/08,17/09/18
/games/boxart/full_8373476AmericaFrontccc.jpg,The Biggest Loser,Wii,Sports,THQ,Blitz Games,7.7,1.07,0.86,,0.12,0.09,06/10/09,
/games/boxart/116758ccc.jpg,Championship Manager 99/00,PC,Sports,Eidos Interactive,Sports Interactive,,1.07,,,0.98,0.09,01/01/00,
/games/boxart/full_2916472AmericaFrontccc.jpg,Tiger Woods PGA Tour 10,Wii,Sports,EA Sports,EA Tiburon,9,1.07,0.6,,0.37,0.1,08/06/09,
/games/boxart/full_1202398AmericaFrontccc.jpg,The Orange Box,PS3,Shooter,Electronic Arts,EA UK,8.7,1.07,0.28,,0.58,0.21,11/12/07,
/games/boxart/full_3312921AmericaFrontccc.jpg,WWE SmackDown vs. Raw 2010,PS2,Fighting,THQ,JAKKS Pacific,,1.07,0.53,,0.01,0.54,20/10/09,
/games/boxart/full_9829905AmericaFrontccc.jpg,Hot Wheels Turbo Racing,PS,Racing,Electronic Arts,Stormfront Studios,,1.07,0.59,,0.4,0.07,22/09/99,
/games/boxart/full_9926100AmericaFrontccc.jpg,LEGO Star Wars II: The Original Trilogy,DS,Action,LucasArts,Amaze Entertainment,4.9,1.07,0.96,,0.03,0.08,12/09/06,
/games/boxart/2642523ccc.jpg,Ridge Racer Revolution,PS,Racing,Namco,Namco,,1.07,0.17,0.71,0.12,0.07,30/09/96,
/games/boxart/full_5430709AmericaFrontccc.jpg,Prince of Persia,PS3,Adventure,Ubisoft,Ubisoft Montreal,8.3,1.07,0.47,0.03,0.41,0.17,02/12/08,
/games/boxart/full_9868494AmericaFrontccc.jpg,Endless Ocean,Wii,Adventure,Nintendo,Arika,6.8,1.06,0.43,0.09,0.46,0.09,21/01/08,
/games/boxart/6960164ccc.jpg,Mercenaries 2: World in Flames,X360,Shooter,Electronic Arts,Pandemic Studios,7.1,1.06,0.65,0.01,0.3,0.1,31/08/08,
/games/boxart/1331559ccc.jpg,Warhawk,PS3,Shooter,Sony Computer Entertainment,Incognito Entertainment,8.4,1.06,0.49,,0.39,0.17,28/08/07,
/games/boxart/full_8174475AmericaFrontccc.jpg,LEGO The Lord of the Rings,PS3,Misc,Warner Bros. Interactive Entertainment,Unknown,,1.06,0.37,,0.52,0.16,13/11/12,
/games/boxart/full_sonic-generations_949AmericaFront.jpg,Sonic Generations,3DS,Platform,Sega,Sonic Team,6.3,1.06,0.44,0.01,0.52,0.08,22/11/11,
/games/boxart/full_4509582AmericaFrontccc.jpg,Mortal Kombat: Armageddon,PS2,Fighting,Midway Games,Midway Games,7.4,1.06,0.88,,0.04,0.14,09/10/06,
/games/boxart/full_4407081AmericaFrontccc.jpg,Aliens vs Predator,X360,Shooter,Sega,Rebellion Developments,6,1.06,0.55,,0.4,0.11,16/02/10,
/games/boxart/5579729ccc.jpg,NBA Street V3,PS2,Sports,EA Sports BIG,EA Canada,,1.06,0.52,,0.41,0.14,08/02/05,
/games/boxart/full_6351410JapanFrontccc.jpg,Simple 1500 Series Vol. 1: The Mahjong,PS,Misc,D3 Publisher,Chat Noir,,1.06,,0.99,,0.07,22/10/98,
/games/boxart/512878ccc.jpg,Spider-Man 2,GBA,Platform,Activision,Digital Eclipse,7,1.06,0.76,,0.28,0.02,29/06/04,
/games/boxart/5859142ccc.jpg,Sega Superstars Tennis,Wii,Sports,Sega,Sumo Digital,7,1.06,0.28,,0.65,0.13,18/03/08,
/games/boxart/2190266ccc.jpg,NFL Blitz,N64,Sports,Midway Games,Midway Games,,1.06,1.02,,0.04,0.01,09/09/98,
/games/boxart/full_3046893AmericaFrontccc.jpg,Seek and Destroy,PS2,Racing,Conspiracy Entertainment,Barnhouse Effect,5.6,1.06,0.52,,0.4,0.14,11/12/02,
/games/boxart/full_3614731PALFrontccc.jpg,Football Manager 2013,PC,Sports,Sega,Sports Interactive,,1.06,,,0.96,0.1,01/11/12,05/01/18
/games/boxart/full_2713808AmericaFrontccc.jpg,MLB The Show 18,PS4,Sports,Sony Interactive Entertainment,SIE San Diego Studio,,1.06,0.86,,,0.2,27/03/18,17/09/18
/games/boxart/full_4862062AmericaFrontccc.jpg,NCAA Football 99,PS,Sports,EA Sports,EA Tiburon,,1.06,0.59,,0.4,0.07,01/08/98,
/games/boxart/full_6559707AmericaFrontccc.jpg,Darksiders,X360,Action,THQ,Vigil Games,7.8,1.06,0.67,0.01,0.28,0.1,05/01/10,
/games/boxart/4554090ccc.jpg,Freekstyle,PS2,Racing,EA Sports BIG,Page 44 Studios,,1.06,0.52,,0.41,0.14,17/06/02,
/games/boxart/full_dirt-3_583AmericaFront.jpg,DiRT 3,PS3,Racing,Codemasters,Codemasters,9,1.06,0.27,0.01,0.58,0.2,24/05/11,
/games/boxart/5722852ccc.jpg,Hulk,PS2,Action,Universal Interactive,Radical Entertainment,,1.06,0.52,,0.41,0.14,27/05/03,
/games/boxart/full_232092AmericaFrontccc.jpeg,Lego Marvel Super Heroes: Universe in Peril,3DS,Action,Warner Bros. Interactive Entertainment,TT Fusion,,1.05,0.42,0.04,0.5,0.08,22/10/13,04/01/18
/games/boxart/full_4842350AmericaFrontccc.png,Disney Infinity,PS3,Misc,Disney Interactive Studios,Unknown,,1.05,0.53,,0.34,0.18,18/08/13,
/games/boxart/3761530ccc.jpg,NBA 2K3,PS2,Sports,Sega,Visual Concepts,,1.05,0.51,,0.4,0.13,08/10/02,
/games/boxart/full_8444744AmericaFrontccc.jpg,Adventure Island,NES,Platform,Hudson Soft,Hudson Soft / West One,,1.05,,1.05,,0,01/09/88,
/games/boxart/full_6440335JapanFrontccc.jpg,Derby Stallion 96,SNES,Sports,ASCII Entertainment,ASCII Entertainment,,1.05,,1.04,,0.01,15/03/96,
/games/boxart/3790108ccc.jpg,The Simpsons: Road Rage,XB,Racing,Electronic Arts,Radical Entertainment,,1.05,0.78,,0.26,0.01,01/12/01,
/games/boxart/8861119ccc.jpg,Forza Motorsport,XB,Racing,Microsoft Game Studios,Turn 10 Studios,9.2,1.05,0.52,,0.51,0.02,03/05/05,
/games/boxart/full_4522149AmericaFrontccc.jpg,Rocksmith 2014,PS3,Music,Ubisoft,Ubisoft San Francisco,9.1,1.05,0.56,0.05,0.26,0.17,22/10/13,08/03/18
/games/boxart/full_5997320AmericaFrontccc.jpg,DiRT,PS3,Racing,Codemasters,Codemasters,8.3,1.05,0.16,,0.66,0.23,11/09/07,
/games/boxart/3396625ccc.jpg,Dave Mirra Freestyle BMX,PS,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",7.4,1.05,0.91,,0.11,0.03,26/09/00,
/games/boxart/full_5238836AmericaFrontccc.jpg,The Evil Within 2,PS4,Action,Bethesda Softworks,Tango Gameworks,,1.05,0.31,0.09,0.49,0.15,13/10/17,10/05/18
/games/boxart/full_disney-universe_91AmericaFront.jpg,Disney Universe,Wii,Action,Disney Interactive Studios,Disney Interactive Studios,,1.05,0.66,,0.28,0.1,25/10/11,
/games/boxart/full_730207AmericaFrontccc.jpg,Virtua Tennis 3,PS3,Sports,Sega,Sega-AM3,,1.05,0.23,0.03,0.58,0.21,20/03/07,
/games/boxart/full_7901960AmericaFrontccc.jpg,Tag Team Match M.U.S.C.L.E.,NES,Fighting,Bandai,Bandai,,1.05,,1.05,,0,01/10/86,
/games/boxart/full_2428319AmericaFrontccc.jpg,Sonic & SEGA All-Stars Racing,DS,Racing,Sega,Sumo Digital,8.3,1.05,0.43,,0.51,0.11,23/02/10,
/games/boxart/full_4352958AmericaFrontccc.jpg,Imagine: Animal Doctor,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,,1.05,0.45,,0.48,0.11,23/10/07,17/09/18
/games/boxart/full_ufc-undisputed-3_732AmericaFront.jpg,UFC Undisputed 3,PS3,Fighting,THQ,Yukie's Osaka,,1.05,0.55,0.03,0.33,0.14,14/02/12,
/games/boxart/247879ccc.jpg,Cosmic Ark,2600,Shooter,Imagic,Imagic,,1.05,0.99,,0.05,0.01,01/01/82,
/games/boxart/full_9980569AmericaFrontccc.jpg,MySims Agents,Wii,Adventure,Electronic Arts,EA Redwood Shores,7.5,1.05,0.63,0,0.32,0.1,29/09/09,
/games/boxart/full_4345442AmericaFrontccc.jpg,Resident Evil: The Darkside Chronicles,Wii,Shooter,Capcom,"Cavia, inc.",7.2,1.05,0.46,0.2,0.31,0.09,17/11/09,
/games/boxart/full_4052541AmericaFrontccc.jpg,Dora the Explorer: Dora Saves the Mermaids,DS,Platform,2K Play,Black Lantern Studios,,1.05,0.97,,0.01,0.08,05/11/07,
/games/boxart/8053231ccc.jpg,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,Shooter,Sony Computer Entertainment,Zipper Interactive,8.2,1.05,0.81,,0.11,0.13,07/11/06,
/games/boxart/4740458ccc.jpg,Call of Duty 4: Modern Warfare,DS,Shooter,Activision,n-Space,7.3,1.05,0.95,0.01,0.02,0.08,05/11/07,
/games/boxart/6386857ccc.jpg,Defender,2600,Shooter,Atari,Atari,,1.05,0.99,,0.05,0.01,01/01/81,
/games/boxart/full_8692329JapanFrontccc.jpg,Arc the Lad II,PS,Role-Playing,Sony Computer Entertainment,ARC Entertainment,,1.05,,0.92,,0.13,20/06/96,
/games/boxart/full_brink_882AmericaFront.jpg,Brink,X360,Shooter,Bethesda Softworks,Splash Damage,6.8,1.04,0.59,0.01,0.35,0.09,10/05/11,
/games/boxart/full_dance-on-broadway_397AmericaFront.jpg,Dance on Broadway,Wii,Misc,Ubisoft,Longtail Studios,,1.04,0.27,,0.65,0.12,15/06/10,
/games/boxart/full_1026752AmericaFrontccc.jpg,Prey (2017),PS4,Shooter,Bethesda Softworks,Arkane Studios,,1.04,0.25,0.02,0.62,0.16,05/05/17,18/01/18
/games/boxart/8680777ccc.jpg,Mega Man X4,PS,Platform,Capcom,Capcom,,1.04,0.45,0.22,0.3,0.07,01/01/97,
